17208:8,17,29,58,76,84,302,616,654,866
17241:17,138,380,449,1622,4048,4249,5581,6243,6527
17243:8,17,29,58,76,84,302,616,654,866
17251:8,40,45,262,301,947,1119,10622,38375,74498
17254:94,224,226,262,301,669,787,873,947,1119
17266:17,2060,2456,2467,2734,3028,3162,3730,5553,9331
17267:17,30,138,380,449,521,891,1362,1535,2168
17272:3,101,239,289,302,554,726,1804,2868,4174
17278:17,197,840,2880,4425,7831,10232,11612,15337,20806
17279:40,94,226,301,409,669,787,873,947,1119
17285:8,17,29,58,76,84,302,616,654,866
17297:3,17,239,302,395,726,1287,2200,2429,3304
17328:17,32,61,1009,1302,1764,2597,2743,3487,9106
17358:3,32,96,97,239,273,302,483,1109,1239
17363:17,58,289,508,554,690,1382,1804,3250,4174
17378:8,17,29,58,76,84,302,616,654,866
17412:8,40,262,431,875,1069,1119,1276,2162,2703
17415:8,17,29,58,76,84,302,616,654,866
17418:8,17,29,58,76,84,302,616,654,866
17426:8,17,29,58,76,84,302,616,654,866
17440:17,470,913,1164,2008,4008,4708,4816,4880,6901
17448:8,17,29,58,76,84,302,616,654,866
17461:40,45,378,398,409,669,931,947,1187,2162
17473:301,1624,1960,3736,3798,7317,8056,9929,14700,30993
17474:40,45,378,409,698,1069,1119,2139,2162,2265
17475:3,101,239,289,301,302,554,650,1804,4174
17477:17,254,546,1164,1326,2008,3599,4880,7194,10039
17484:8,17,29,58,76,84,302,616,654,866
17492:3,239,294,394,495,654,726,749,1476,3234
17498:8,17,29,58,76,84,302,616,654,866
17499:8,17,29,58,76,84,302,616,654,866
17513:17,93,302,616,654,6254,8995,12223,22421,42721
17522:17,176,1066,1449,1551,1790,3309,3789,6455,10695
17528:17,690,730,888,1089,1212,1239,4328,4499,7800
17530:17,1600,3908,4575,6418,12332,14841,28935,29722,53108
17547:8,17,29,58,76,84,302,616,654,866
17549:17,138,224,226,301,361,518,650,866,899
17551:17,962,4246,5794,6105,7333,8587,13470,18360,31410
17556:8,17,29,58,76,84,302,616,654,866
17562:17,96,209,543,855,1109,2101,3546,3680,5346
17576:40,45,378,398,409,669,931,947,1187,2162
17579:8,17,29,58,76,84,302,616,654,866
17591:40,45,378,398,409,669,931,947,1187,2162
17592:17,3599,7275,11899,15255,16208,18914,25230,25880,35229
17606:17,94,591,861,1382,2200,2429,3250,3288,4542
17620:8,17,29,58,76,84,302,616,654,866
17624:3,45,84,239,302,378,395,726,1762,2868
17625:17,311,2021,3150,4218,4671,6880,7622,13267,13341
17626:17,138,380,449,1510,1622,2163,2700,4048,5581
17642:8,17,29,58,76,84,302,616,654,866
17653:17,138,224,226,301,361,518,650,866,899
17671:17,167,544,1387,4596,5927,6801,7558,12442,14728
17688:3,239,302,395,518,726,999,1551,1790,2868
17689:29,45,97,114,239,301,302,518,654,3234
17695:3,239,302,395,726,837,1435,1567,1790,2868
17716:224,226,262,301,669,698,787,873,1119,2139
17731:8,17,29,58,76,84,302,616,654,866
17749:32,131,239,302,358,431,873,901,1023,1109
17753:17,29,58,101,289,356,554,901,1023,3234
17779:3,76,239,302,395,616,654,726,1567,2868
17792:8,17,29,58,76,84,302,616,654,866
17798:17,138,224,226,301,361,518,650,866,899
17810:17,311,678,1796,3204,3704,4650,5702,8759,14259
17812:48,96,239,302,358,901,1023,1109,1119,1187
17813:17,674,2097,3632,4205,4741,4833,7827,12961,22740
17831:94,224,226,262,301,669,787,873,947,1119
17844:17,1155,1376,1600,1877,4575,11902,12332,14841,29722
17863:8,17,29,58,76,84,302,616,654,866
17867:8,17,29,58,76,84,302,616,654,866
17869:17,987,2412,3882,6244,16305,20226,21487,23294,48789
17890:17,138,224,226,301,361,518,650,866,899
17897:3,29,76,395,692,726,749,1476,2868,3730
17905:8,17,29,58,76,84,302,616,654,866
17919:8,17,29,58,76,84,302,616,654,866
17921:8,17,58,76,84,302,616,654,866,925
17922:17,431,481,571,787,931,2379,2583,2937,7048
17925:8,17,29,58,76,84,302,616,654,866
17926:8,17,29,58,76,84,302,616,654,866
17936:8,17,29,58,76,84,302,616,654,866
17937:8,17,29,58,76,84,302,616,654,866
17972:17,641,1477,5859,7806,11506,12022,12586,16387,36526
17974:8,17,29,58,76,84,302,616,654,866
17993:3,17,239,302,395,726,837,1567,2361,2868
18005:8,17,29,58,76,84,302,616,654,866
18030:17,22,138,380,449,521,1044,1102,1499,1762
18039:17,563,999,1342,1800,2076,2416,2588,4797,15507
18042:17,179,901,1023,1126,2085,3527,3841,4187,7006
18046:40,45,168,301,353,429,500,719,947,2162
18068:8,17,138,224,226,301,518,650,736,866
18070:17,179,834,901,1023,1126,3841,4187,4487,5117
18089:40,225,301,669,875,947,1069,1276,2162,2703
18090:17,138,224,226,301,361,518,650,736,866
18101:17,138,224,226,301,361,518,650,866,899
18123:8,17,29,58,76,84,302,616,654,866
18127:17,1784,2893,8082,8957,12145,28926,43150,56056,57192
18133:8,17,29,58,76,84,302,616,654,866
18146:8,17,29,58,76,84,302,616,654,866
18147:3,48,239,302,496,726,899,947,1187,1499
18163:3,17,179,239,302,892,901,1023,1126,2868
18165:17,1624,1684,1960,3736,3798,6472,7011,9929,14700
18166:17,105,353,596,1471,1951,3638,5991,8150,10349
18182:3,239,302,395,726,837,1567,2153,2868,14754
18186:48,239,302,508,546,861,899,901,1102,1126
18187:17,244,7507,24699,32370,41579,57136,63510,77657,78771
18195:8,17,29,58,76,84,302,616,654,866
18200:17,76,302,654,1749,5812,6304,6916,20881,32166
18204:8,40,224,262,669,873,901,947,1119,1410
18208:17,203,311,1011,7622,8066,8759,9435,11855,17486
18209:8,17,29,58,76,84,302,616,654,866
18211:94,239,301,302,356,508,654,787,873,1102
18212:17,84,559,564,1102,1762,2115,4697,4907,4967
18261:40,70,81,226,262,301,669,873,947,986
18272:8,17,29,58,76,84,302,616,654,866
18273:17,76,302,616,654,1760,2157,10071,12586,40537
18284:17,138,289,354,449,518,554,1499,1804,1822
18306:17,29,162,302,449,495,749,1140,2200,3234
18311:17,76,302,654,4740,7585,18375,32344,35088,39801
18316:17,138,224,226,301,361,518,650,866,899
18322:8,40,262,431,1069,1119,1276,2162,2703,4755
18334:8,17,29,58,76,84,302,616,654,866
18337:17,73,101,289,530,554,1313,1804,2469,4174
18360:17,124,354,378,431,873,931,962,1499,2583
18365:40,375,535,875,1069,1930,2162,2275,2703,4249
18384:8,17,29,58,76,84,302,650,654,866
18392:17,294,394,591,861,1001,1424,2185,3429,15583
18394:8,17,29,58,76,84,302,616,654,866
18404:17,342,381,596,610,1578,1693,2531,6836,8016
18405:8,17,29,58,76,84,302,616,654,866
18411:17,22,106,974,1326,9045,10466,11899,14152,25230
18416:40,94,226,301,669,787,873,931,947,1119
18417:3,239,302,495,591,654,749,861,1476,3234
18433:8,17,29,58,76,84,302,616,654,866
18491:8,17,138,380,449,521,1622,2163,4048,5581
18496:17,138,224,226,301,361,518,650,866,899
18505:8,17,29,58,76,84,302,616,654,866
18510:17,29,302,591,616,654,749,1140,1239,1476
18525:8,94,224,226,262,301,669,787,873,1119
18545:17,4018,4226,4900,6157,8130,12089,20257,21735,22594
18561:17,1073,1472,5372,6186,9914,18401,27456,28194,37089
18571:17,29,97,357,495,749,1476,1790,3234,4919
18616:3,239,302,395,650,726,837,1567,2361,2868
18639:17,380,449,521,1510,1622,2163,2700,4048,5581
18648:8,17,58,76,84,202,302,616,654,866
18657:8,17,29,58,76,84,302,616,654,866
18663:8,17,58,76,302,616,654,6073,15615,17064
18666:17,32,209,543,855,1109,3546,3680,5346,12223
18686:8,17,29,58,84,302,616,650,654,866
18690:17,1181,2338,2626,2984,6292,7210,7741,8066,8118
18697:8,40,535,875,1069,2162,2275,2703,3704,6503
18698:8,17,29,58,76,84,302,616,654,866
18707:8,17,29,58,76,84,302,616,654,866
18709:17,138,449,521,962,1510,1622,2163,4048,5581
18711:8,17,29,58,76,84,302,616,654,866
18712:8,17,70,81,138,224,226,518,650,866
18713:17,138,224,226,301,361,518,650,866,899
18766:3,29,239,431,495,654,749,931,1476,3234
18810:3,17,29,101,302,394,554,1140,1499,1804
18815:17,22,176,278,354,1435,1499,1551,2430,3789
18823:8,17,29,58,76,84,302,616,654,866
18827:17,617,2634,5890,9173,9613,14147,17794,26847,30972
18836:17,188,301,431,481,749,931,1866,2583,4542
18845:17,32,96,162,209,1140,1277,4487,5117,6759
18852:8,17,29,58,76,84,302,616,654,866
18885:224,1066,1435,1449,1551,1790,3309,3789,6455,8011
18887:17,138,224,226,301,361,518,650,866,899
18901:3,29,239,289,495,654,726,749,1476,3234
18944:8,94,226,262,301,669,787,873,947,1119
18965:224,48144,50496,63785,80644,82547,105647,109033,109889,119575
18999:8,17,29,58,76,84,302,616,654,866
19001:3,29,239,302,495,654,726,749,1476,3234
19006:8,17,29,58,76,84,302,616,654,866
19010:3,17,495,654,692,726,749,1476,2868,3234
19019:17,29,32,96,114,116,302,394,901,3234
19022:40,70,226,262,780,873,986,1535,2162,32521
19025:8,17,29,58,76,84,302,616,654,866
19030:8,17,29,58,76,84,302,616,654,866
19032:17,211,364,431,481,571,931,1339,2583,7048
19043:17,138,224,226,301,361,518,650,866,899
19046:8,17,29,58,76,84,302,616,654,866
19048:8,17,29,58,76,84,302,616,654,866
19049:8,17,29,58,76,84,302,616,654,866
19050:8,17,29,58,76,84,302,616,654,866
19051:17,29,654,749,873,891,931,1511,1550,3234
19062:17,30,356,891,1362,1535,2168,3017,3163,5514
19065:8,17,29,58,76,84,302,616,654,866
19069:8,40,262,431,710,1069,1119,1276,2162,2548
19070:8,17,29,58,76,84,302,616,654,866
19094:40,224,262,301,409,669,873,901,947,1410
19095:17,66,690,1239,4592,4627,4685,6599,7800,13704
19096:17,61,224,518,650,866,1039,1164,2008,2139
19097:17,138,224,226,301,361,518,650,866,899
19102:15,29,32,58,96,239,654,861,1109,3234
19129:8,17,29,58,76,84,302,616,654,866
19130:17,402,483,490,888,2172,3929,4181,4328,5542
19144:17,9592,10432,12377,33198,41266,50671,62768,63517,84179
19148:94,224,226,262,301,409,787,873,947,1119
19156:40,225,301,669,875,947,1069,1276,2162,2703
19163:8,17,138,224,226,301,361,518,650,866
19165:8,17,29,58,76,84,302,616,654,866
19174:8,17,29,58,76,84,302,616,654,866
19176:17,138,224,226,301,361,518,650,866,899
19178:17,12216,33237,33572,38891,54551,56414,65060,74038,79096
19184:8,17,29,58,76,84,302,616,654,866
19185:8,40,262,431,875,1069,1119,1276,2162,2703
19198:17,94,168,508,674,1065,1382,1881,3250,14754
19199:17,342,1756,2416,2531,2588,3409,4755,7831,9453
19240:8,17,29,58,76,84,302,616,654,866
19241:3,239,302,395,726,837,1567,2361,2868,5025
19243:17,730,1162,2538,3146,3292,4328,4499,5413,12066
19244:70,81,94,226,262,301,669,787,873,1119
19246:3,239,302,361,395,726,837,1180,1567,2868
19259:40,224,262,301,669,873,901,931,947,1410
19262:40,45,168,301,353,429,719,947,1069,2162
19265:17,520,1475,1535,2168,11327,17660,21144,24218,32256
19276:8,17,29,58,76,84,302,616,654,866
19277:17,845,3308,5985,10230,10232,10997,20525,25174,38525
19304:8,17,29,58,76,84,302,616,654,866
19307:17,138,224,226,301,361,518,650,866,899
19308:3,84,239,254,302,395,546,726,1762,2868
19309:17,326,472,496,594,812,1187,3046,7506,15242
19320:17,2307,3482,4487,4793,5117,7160,8586,24568,27070
19328:94,224,226,262,301,409,787,873,947,1119
19343:40,224,262,301,669,873,901,931,947,1410
19354:17,138,224,226,301,361,518,650,866,899
19355:17,224,518,650,866,6444,8122,9075,15657,27991
19356:17,138,224,226,301,361,518,650,866,899
19357:17,138,224,226,301,361,518,650,866,899
19400:3,239,302,395,591,726,837,861,1567,2868
19405:40,225,301,669,875,947,1069,1276,2162,2703
19410:17,12582,24848,26054,30605,36482,43403,51191,79923,97437
19422:8,17,58,93,302,616,654,8995,12223,25727
19433:8,17,29,58,76,84,302,616,654,866
19434:17,776,6766,9237,10075,12379,12892,20850,24854,31789
19443:8,40,262,431,875,1069,1119,1276,2162,2703
19444:17,138,224,226,301,361,518,650,736,866
19446:17,94,165,1065,1382,1881,3093,3250,3288,13838
19447:17,1202,1261,2342,9745,11826,12811,17424,20455,28362
19448:17,138,224,226,301,361,518,650,866,899
19452:17,138,302,356,495,749,1476,1499,2937,3234
19462:17,646,763,1165,1598,4958,6210,11991,17084,25635
19463:8,17,29,58,76,84,302,616,654,866
19467:3,76,239,302,395,616,654,726,1567,2868
19468:3,29,239,495,546,654,726,749,1476,3234
19475:17,500,1902,2100,2869,3955,5812,8066,8483,11467
19476:40,45,378,398,409,669,931,947,1187,2162
19482:17,179,834,901,1126,3527,3841,4174,4187,7006
19498:40,94,226,301,669,787,873,931,947,1119
19503:8,17,29,58,76,84,302,616,654,866
19517:3,58,101,239,302,554,726,1693,1804,4174
19528:17,302,654,1468,2157,3739,10071,15686,27889,40537
19541:17,138,224,226,301,361,518,650,866,899
19544:8,17,29,58,76,84,302,616,654,866
19549:17,709,1631,1890,3326,4045,5172,9434,12522,39997
19554:17,591,654,1057,1102,1389,1424,1762,1960,5553
19582:94,224,226,262,301,669,736,787,873,1119
19583:40,224,262,301,669,873,901,931,947,1410
19626:3,22,239,302,395,726,731,1499,1567,2868
19646:8,17,29,58,76,84,302,616,654,866
19680:8,17,29,58,76,84,302,616,654,866
19682:17,103,162,194,204,776,1277,2062,9691,10012
19692:17,633,1606,3141,3142,4012,4249,5169,6527,10256
19705:8,17,29,58,76,84,302,616,654,866
19707:8,17,29,58,76,84,302,616,654,866
19757:17,776,1351,3847,6732,6766,10075,12379,20850,21445
19759:17,211,2083,3482,4487,4793,4940,5117,24568,29999
19763:17,138,224,226,301,361,518,650,866,899
19764:17,58,73,289,530,554,1804,3730,4174,5553
19768:8,40,262,431,875,1069,1119,1276,2162,2703
19774:17,404,1600,3908,4575,12332,14841,28935,29722,53108
19781:17,22,278,709,829,1044,1499,1631,2430,2976
19788:17,964,3605,4449,7282,7360,10490,16044,25946,60125
19814:8,17,29,58,76,84,302,616,654,866
19832:8,17,29,58,76,84,302,616,654,866
19847:17,94,114,354,508,1551,1790,3250,3288,3730
19852:8,17,29,58,76,84,302,616,654,866
19881:8,17,58,76,302,616,654,13597,34244,34971
19882:3,239,302,395,678,726,837,1359,1567,2868
19887:8,17,29,58,76,84,302,616,654,866
19893:8,17,29,58,76,84,302,616,654,866
19950:8,17,29,58,76,84,302,616,654,866
19965:8,17,29,58,76,84,302,616,654,866
19983:40,375,535,875,1069,2162,2275,2703,3142,5287
19985:17,179,268,294,394,1023,1126,3730,3841,4187
19996:3,76,239,302,395,616,654,726,1567,2868
20059:15,17,54,970,2166,3753,3855,4542,6485,7505
20067:8,17,29,58,76,84,302,616,654,866
20073:17,311,361,1164,1995,2139,2194,3484,4068,7622
20074:8,17,29,58,76,84,302,616,654,866
20075:8,17,29,58,76,84,302,616,654,866
20094:17,138,224,226,301,361,518,650,866,899
20095:17,88,4753,5347,11677,17250,24711,30002,39947,61772
20115:8,17,29,58,76,84,302,616,654,866
20116:8,17,29,58,76,84,302,616,654,866
20120:8,17,29,58,76,84,302,616,654,866
20125:8,17,29,58,76,84,302,616,654,866
20160:301,1902,2077,2100,3955,6411,8066,8483,9239,13312
20161:17,93,1726,8995,9024,10943,12223,14566,27017,42721
20166:17,891,1362,1886,8445,9088,11039,15252,16092,19963
20183:17,650,866,3450,4308,17516,28502,37242,56125,86115
20206:17,760,877,1124,2153,7180,7727,10020,20718,43595
20208:8,17,29,58,76,84,302,616,654,866
20220:3,29,239,285,654,749,1239,1476,1549,3234
20233:8,70,81,224,226,262,301,669,787,873
20234:17,29,508,901,1023,1102,1126,1382,2618,3234
20257:8,17,29,58,76,84,302,616,654,866
20268:8,17,29,58,76,84,302,616,654,866
20294:8,17,29,58,76,84,302,616,654,866
20299:15,17,61,84,273,542,568,654,1102,1403
20304:8,17,29,58,76,84,302,616,654,866
20305:8,6824,6926,13029,14546,18289,21849,27982,36642,45523
20316:84,101,239,289,302,554,654,1126,1140,1462
20319:17,138,224,226,301,361,518,650,866,899
20322:8,17,29,58,76,84,302,616,654,866
20327:8,40,535,875,1069,2162,2275,2703,3704,6503
20333:17,962,1887,2966,3749,4246,5794,6375,12601,20642
20334:17,1600,3937,5729,7491,10295,10749,12223,12332,15720
20360:17,29,294,394,495,749,1462,1476,1832,3234
20378:3,179,239,302,431,873,901,1023,1126,3841
20379:17,6644,8167,17588,17768,21207,22490,27316,31879,61289
20380:17,472,496,594,1102,1762,2162,4487,5117,6450
20381:8,17,29,58,76,84,302,616,654,866
20394:8,17,29,58,76,84,302,616,654,866
20395:40,224,262,301,669,873,901,931,947,1410
20409:8,17,29,58,76,84,302,616,654,866
20420:8,17,29,58,76,84,302,616,654,866
20438:8,17,29,58,76,84,302,616,654,866
20439:8,17,29,58,76,84,302,616,654,866
20440:40,45,378,409,698,1069,1119,2139,2162,2265
20441:17,44,48,472,496,594,596,812,1119,1187
20443:17,96,116,162,179,656,901,1023,1126,1140
20456:17,787,2776,4702,5655,6129,6708,6732,7019,8973
20463:40,45,378,409,698,1069,1119,2139,2162,2265
20465:17,1351,2481,3847,10163,13151,14857,21645,24323,37509
20466:17,138,224,226,301,361,518,650,866,899
20473:17,203,832,7041,10722,12861,14375,16438,25821,30490
20497:224,226,262,301,500,669,736,787,873,1119
20498:17,278,354,563,999,1044,1499,2076,2430,2976
20507:40,45,378,398,409,669,931,947,1187,2162
20512:40,224,262,301,669,736,873,901,947,1410
20520:669,1131,5319,7097,12294,17232,24825,35817,51578,74204
20544:8,17,29,58,76,84,302,616,654,866
20545:17,227,3631,4005,5022,5729,10295,10749,13931,15961
20546:17,94,101,138,289,327,394,554,861,1382
20547:94,224,226,262,301,669,787,873,947,1119
20549:17,659,800,1346,1388,2861,3184,5922,6094,8162
20550:8,17,29,58,76,84,302,616,654,866
20553:17,254,596,2734,3028,3162,3730,4932,5553,7194
20555:17,750,1329,1693,4615,5634,9679,13876,38471,85297
20556:94,224,226,262,301,409,787,873,947,1119
20572:17,167,1387,2379,3642,5022,5729,5927,10295,12442
20582:17,255,2708,3605,5149,7282,9475,11741,31410,39063
20607:17,29,58,101,364,554,749,1239,1462,3234
20624:8,17,29,58,76,84,302,616,654,866
20628:17,1089,1102,1762,1794,2570,5421,7409,9146,13917
20655:17,388,1555,4018,4226,6157,8130,11993,12811,21735
20684:17,176,986,1435,1449,1551,1790,3789,8011,13544
20685:8,17,29,58,76,84,302,616,654,866
20697:17,463,760,877,2153,7180,7426,10020,14754,15623
20720:8,17,29,58,76,84,302,616,654,866
20721:3,76,239,302,395,616,654,726,1567,2868
20735:8,17,29,58,76,84,302,616,654,866
20736:17,970,1524,1827,2403,2696,2714,3207,3506,10046
20752:94,224,226,262,301,669,787,873,947,1119
20756:40,45,168,301,353,429,719,947,1069,2162
20761:40,224,262,301,669,873,901,931,947,1410
20766:17,96,209,543,855,1109,1468,3546,3680,5346
20790:8,17,29,58,76,84,302,616,654,866
20807:17,138,224,226,301,361,518,650,866,899
20809:17,12764,14670,22110,38891,41588,47090,56623,65060,74038
20810:8,17,29,58,76,84,302,616,654,866
20812:17,245,774,970,1827,2403,2696,2714,3506,4487
20846:8,17,29,58,76,84,302,616,654,866
20857:17,138,224,226,301,361,518,650,866,899
20858:17,138,224,226,301,361,518,650,866,899
20872:8,17,138,224,226,301,361,518,650,866
20892:17,342,449,521,803,1382,1435,1551,1790,5998
20906:8,17,29,58,76,84,302,616,654,866
20908:8,17,29,58,76,84,302,616,654,866
20911:17,6435,12033,12714,14114,26647,27910,27996,31428,32608
20912:8,17,29,58,76,84,302,616,654,866
20918:17,194,204,1140,1277,2062,2454,7578,10012,10040
20926:17,48,496,616,787,901,1023,1119,1126,1187
20932:70,81,226,262,301,669,736,787,873,1119
20950:8,17,29,58,76,84,302,616,654,866
20954:17,138,224,226,301,361,518,650,866,899
20973:17,94,483,493,813,1065,1382,1822,3250,3288
20985:17,361,1176,1475,1631,1890,2328,3326,3484,4068
20990:8,17,29,58,76,84,302,616,654,866
21028:3,239,302,395,726,837,1359,1567,2868,7407
21029:40,45,168,301,353,429,719,947,1069,2162
21030:17,32,209,543,855,1109,3546,3680,5346,8009
21032:17,2880,11714,12016,14900,20806,24707,27094,27711,33420
21033:17,302,508,1065,1344,1382,1825,1881,3250,3288
21037:17,3514,7126,7703,15627,25073,45229,51115,53543,68162
21080:17,138,245,380,521,1622,2163,4048,4487,5581
21082:17,18627,24640,32648,37068,42802,44641,53341,72271,81953
21084:8,17,29,58,76,84,302,616,654,866
21120:17,1896,2734,3028,3162,3730,5553,8962,9003,11053
21139:17,138,224,226,301,361,518,650,866,899
21140:3,239,254,302,395,726,837,1567,2583,2868
21148:40,45,168,301,378,409,698,947,1119,2139
21149:17,66,690,2897,4592,4627,4685,6599,7800,13704
21151:17,357,1544,4756,4919,6640,8197,8861,12253,14750
21160:17,1104,4040,5319,6264,7806,10981,11506,12294,25145
21164:17,22,278,657,829,1044,1499,2430,2976,5638
21196:8,17,29,58,76,84,302,616,654,866
21207:17,94,179,378,508,901,1023,1126,1382,3841
21220:17,1206,1589,2433,2694,6601,7859,10041,10687,22705
21246:3,239,302,495,654,692,726,749,1476,3234
21256:8,17,29,58,76,84,302,616,654,866
21259:17,93,246,709,1116,1897,2024,5996,8457,12223
21266:3,29,302,495,654,692,726,749,1476,2868
21272:8,17,29,58,76,84,302,616,654,866
21288:8,17,29,58,76,84,302,616,654,866
21317:17,3864,3915,4485,4966,5450,5827,6266,8514,9368
21318:17,138,224,226,301,361,518,650,866,899
21354:8,17,29,58,76,84,302,616,654,866
21384:8,17,29,58,76,84,302,616,654,866
21401:40,94,226,301,669,787,873,931,947,1119
21423:8,17,29,58,76,84,302,616,654,866
21447:40,224,262,378,409,669,873,901,947,1410
21448:3,239,302,395,709,726,837,1567,2024,2868
21469:17,147,493,578,1822,2428,2535,4249,6527,7059
21476:8,17,29,58,76,84,302,616,654,866
21505:8,17,29,58,76,84,302,616,654,866
21514:8,17,29,58,76,84,302,616,654,866
21518:3,239,302,395,596,726,891,1362,1567,2868
21531:8,17,29,58,76,84,302,616,654,866
21542:17,302,654,1346,1388,1400,2861,3184,6094,7711
21543:17,176,840,1449,1551,1790,3789,4021,6455,8011
21551:40,94,226,301,669,787,873,931,947,1119
21570:8,70,81,224,226,262,301,669,787,873
21585:8,17,29,58,76,84,302,616,654,866
21599:17,730,1162,2538,3292,4328,4499,5413,5512,12066
21604:8,17,29,58,76,84,302,616,654,866
21608:17,48,116,236,302,496,749,899,1187,3234
21617:8,17,29,101,239,554,861,1140,1462,3234
21631:8,17,29,58,76,84,302,616,654,866
21633:17,3230,4771,6400,7264,9869,10810,26321,27543,74916
21637:8,17,29,58,76,84,302,616,654,866
21670:17,138,224,226,301,361,518,650,866,899
21689:8,17,29,58,76,84,302,616,654,866
21712:17,29,58,101,289,302,500,654,861,3234
21713:3,239,302,395,726,837,1567,2361,2868,5025
21714:8,17,138,224,226,301,518,650,736,866
21722:3,239,302,395,726,837,1567,2361,2868,3976
21723:17,596,2557,3638,4018,5022,5991,6157,8130,15720
21732:8,40,224,262,301,669,873,947,1119,1410
21737:17,840,1131,1331,2480,7160,20043,21695,32294,39640
21745:8,17,29,58,76,84,302,616,654,866
21763:17,29,32,96,162,749,861,1140,1476,3234
21774:8,17,29,58,76,84,302,616,654,866
21787:17,29,302,692,749,1089,1476,3142,3234,5117
21794:17,179,749,834,901,1023,1126,3527,4187,7006
21796:8,17,29,58,76,84,302,616,654,866
21834:8,17,29,58,76,84,302,616,654,866
21838:17,72,120,574,3599,5480,7711,11899,14147,15255
21853:17,22,162,194,278,354,1044,1140,2430,10012
21868:17,380,449,521,1510,1622,2163,2700,4048,5581
21869:17,1678,2345,6379,6977,7623,14761,15676,18777,29732
21908:3,239,302,654,749,1086,1476,1549,1578,3234
21912:17,94,138,179,449,901,1023,1126,2548,3841
21931:8,17,29,58,76,84,302,616,654,866
21932:8,17,29,58,76,84,302,616,654,866
21933:17,138,224,226,301,361,518,650,866,899
21934:8,17,29,58,76,84,302,616,654,866
21941:8,17,29,58,76,84,302,616,654,866
21943:17,463,4127,6855,7249,24856,26937,29969,31720,33269
21944:8,17,29,58,76,84,302,616,654,866
21945:8,17,29,58,76,84,302,616,654,866
21947:3,101,114,239,289,302,554,726,1804,4174
21960:8,17,29,58,76,84,302,616,654,866
21967:17,138,224,226,301,361,518,650,866,899
21968:17,54,2166,3141,3855,4542,6485,6916,7505,10256
21979:17,755,3842,14941,20850,23639,30249,32437,36156,68189
21993:17,1965,2379,5111,10230,10232,10997,11592,15772,28464
21996:8,17,29,58,76,84,302,616,654,866
22003:17,48,472,496,594,812,1119,1187,2733,3046
22012:301,832,1073,1104,11613,13884,28194,33230,34070,37089
22016:3,76,239,302,395,616,654,726,1567,2868
22017:17,8042,9696,10254,15238,22498,25928,33321,56166,93555
22029:17,302,654,3472,3537,21366,23467,28926,32721,36715
22030:8,17,29,58,76,84,302,616,654,866
22036:17,45,1772,2631,2876,3265,4173,5956,9313,22726
22037:8,17,29,58,76,84,302,616,654,866
22060:17,58,76,302,616,654,1405,3197,3280,5084
22080:40,224,262,301,669,873,901,931,947,1410
22085:17,472,496,594,812,899,1119,1187,4420,6450
22102:8,17,29,58,76,84,302,616,654,866
22109:3,58,239,289,302,554,866,1239,1348,1804
22111:17,131,224,287,1825,1876,4604,5699,7620,12266
22116:17,29,302,495,692,749,1476,3234,4025,16288
22124:17,76,302,616,654,2379,18452,22645,28464,41385
22128:8,17,29,58,76,84,302,616,654,866
22158:17,30,254,342,1164,1362,2139,2531,2917,7194
22164:17,431,449,521,709,931,1475,1832,2583,2618
22165:17,380,449,521,1510,1622,2163,2700,4048,5581
22173:40,94,226,301,669,787,873,931,947,1119
22176:17,116,827,1410,1875,2351,3977,4991,5150,7158
22184:3,17,29,45,239,495,654,749,1476,3234
22198:17,179,294,834,901,1001,1023,1555,3841,4187
22201:8,17,29,58,76,84,302,616,654,866
22213:8,17,29,58,76,84,302,616,654,866
22222:17,48,245,378,472,496,774,899,1187,5117
22226:17,176,1066,1435,1449,1551,1790,3789,6455,8011
22236:8,17,29,58,76,84,302,616,654,866
22245:40,45,378,409,698,1069,1119,2139,2162,2265
22246:8,17,29,58,76,84,302,616,654,866
22251:40,70,81,226,262,780,873,986,1535,2162
22262:8,17,58,76,302,616,654,21784,21894,24608
22263:3,29,32,96,239,654,749,1476,2200,3234
22280:8,17,29,58,76,84,302,616,654,866
22286:17,86,356,1389,3163,4497,5514,5925,5929,8579
22299:40,224,262,669,873,901,931,947,1410,2162
22304:40,224,262,669,873,901,931,947,1410,2162
22324:8,17,29,58,76,84,302,616,654,866
22326:8,17,29,58,76,84,302,616,654,866
22337:17,574,2245,4462,7711,9709,9874,12207,23285,32748
22346:3,76,239,302,395,616,654,726,1567,2868
22354:8,17,29,58,76,84,302,616,654,866
22363:17,138,224,226,301,361,518,650,866,899
22366:8,17,29,58,76,84,302,616,650,654
22372:17,93,1726,8995,10154,11952,12223,31797,42721,70294
22373:8,17,29,58,76,84,302,616,654,866
22382:17,76,302,616,654,5820,7428,19352,32242,32433
22388:8,17,29,58,76,84,302,616,654,866
22392:40,441,710,875,1002,1069,1744,2162,2275,2703
22399:17,7831,12016,20806,24707,27138,33240,37068,62155,67574
22400:70,81,94,226,262,301,669,787,873,1119
22401:8,17,29,58,76,84,302,616,654,866
22418:70,81,226,262,409,698,873,986,1119,2139
22426:40,94,226,301,409,669,787,873,947,1119
22427:3,65,239,302,395,674,726,1558,1567,2868
22430:17,73,101,289,530,554,650,1804,2469,4174
22431:17,221,542,1511,5157,15912,20367,35466,59411,62001
22436:17,591,730,861,1424,2538,4328,4499,11459,15583
